trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3141,False,"{'a': 0.002, 'e': 0.0018734005942224233}",20,2,27.913315642277784,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3142,False,"{'a': 0.002, 'e': 0.0018696575373385483}",25,15,16.774421772684008,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3143,False,"{'a': 0.002, 'e': 0.0018659219590873154}",25,7,30.109629820004713,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3144,False,"{'a': 0.002, 'e': 0.0018621938445264052}",25,18,15.136165991674527,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3145,False,"{'a': 0.002, 'e': 0.0018584731787433578}",25,5,37.52161777678646,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3146,False,"{'a': 0.002, 'e': 0.0018547599468555032}",20,12,12.931739833858623,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3147,False,"{'a': 0.002, 'e': 0.001851054134009909}",25,18,12.552482349872202,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3148,False,"{'a': 0.002, 'e': 0.0018473557253833174}",20,6,24.783075582131552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3149,False,"{'a': 0.002, 'e': 0.001843664706182092}",35,10,46.54285716368462,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
3150,False,"{'a': 0.002, 'e': 0.0018399810616421496}",20,12,13.849542897418823,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3151,False,"{'a': 0.002, 'e': 0.0018363047770289071}",20,7,26.9253720373188,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3152,False,"{'a': 0.002, 'e': 0.0018326358376372196}",20,8,23.219844098651492,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3153,False,"{'a': 0.002, 'e': 0.0018289742287913276}",30,11,36.71294576443642,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3154,False,"{'a': 0.002, 'e': 0.0018253199358447894}",30,22,11.878174319955265,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3155,False,"{'a': 0.002, 'e': 0.0018216729441804284}",20,3,29.856308203347282,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3156,False,"{'a': 0.002, 'e': 0.0018180332392102713}",20,11,17.333464816089837,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3157,False,"{'a': 0.002, 'e': 0.0018144008063754968}",35,25,17.698885119598255,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3158,False,"{'a': 0.002, 'e': 0.001810775631146367}",25,2,36.24990740568816,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3159,False,"{'a': 0.002, 'e': 0.0018071576990221763}",25,14,19.63716515335666,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3160,False,"{'a': 0.002, 'e': 0.0018035469955311894}",35,23,23.513363754247806,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3161,False,"{'a': 0.002, 'e': 0.0017999435062305911}",30,15,27.61578438860065,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3162,False,"{'a': 0.002, 'e': 0.0017963472167064176}",30,15,29.8450995318441,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3163,False,"{'a': 0.002, 'e': 0.001792758112573506}",20,13,13.564876583658346,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3164,False,"{'a': 0.002, 'e': 0.0017891761794754334}",20,14,13.046271590164698,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3165,False,"{'a': 0.002, 'e': 0.001785601403084466}",25,3,40.53217310942408,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3166,False,"{'a': 0.002, 'e': 0.0017820337691014916}",20,12,15.902178933284597,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3167,False,"{'a': 0.002, 'e': 0.0017784732632559698}",20,8,20.963797825883013,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3168,False,"{'a': 0.002, 'e': 0.0017749198713058708}",25,10,27.63348059665506,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3169,False,"{'a': 0.002, 'e': 0.001771373579037625}",30,14,28.349626007448585,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3170,False,"{'a': 0.002, 'e': 0.0017678343722660572}",20,4,26.37109162119975,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3171,False,"{'a': 0.002, 'e': 0.0017643022368343355}",20,16,6.32797748935613,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3172,False,"{'a': 0.002, 'e': 0.0017607771586139122}",20,7,23.4743653869249,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3173,False,"{'a': 0.002, 'e': 0.0017572591235044724}",25,15,19.993934074701258,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3174,False,"{'a': 0.002, 'e': 0.0017537481174338698}",25,8,27.42834749803708,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3175,False,"{'a': 0.002, 'e': 0.0017502441263580752}",20,10,19.968614723424785,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3176,False,"{'a': 0.002, 'e': 0.0017467471362611182}",20,9,20.665170234860327,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3177,False,"{'a': 0.002, 'e': 0.0017432571331550365}",30,23,13.353358751916364,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3178,False,"{'a': 0.002, 'e': 0.001739774103079812}",20,10,19.979866548438537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3179,False,"{'a': 0.002, 'e': 0.0017362980321033196}",25,18,15.444350454445722,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3180,False,"{'a': 0.002, 'e': 0.001732828906321269}",20,11,16.60112064784937,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3181,False,"{'a': 0.002, 'e': 0.0017293667118571557}",20,10,19.284159081194687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3182,False,"{'a': 0.002, 'e': 0.0017259114348621956}",25,11,27.466609606681125,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3183,False,"{'a': 0.002, 'e': 0.0017224630615152762}",20,10,17.855725831266827,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3184,False,"{'a': 0.002, 'e': 0.001719021578022898}",20,8,20.00839848048153,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3185,False,"{'a': 0.002, 'e': 0.0017155869706191255}",20,14,11.14686425441275,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3186,False,"{'a': 0.002, 'e': 0.0017121592255655228}",30,18,18.34159624358246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3187,False,"{'a': 0.002, 'e': 0.0017087383291511053}",20,8,19.861986342336547,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3188,False,"{'a': 0.002, 'e': 0.0017053242676922811}",20,9,23.024167620578385,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3189,False,"{'a': 0.002, 'e': 0.0017019170275328031}",25,20,11.97721084319737,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3190,False,"{'a': 0.002, 'e': 0.0016985165950437044}",30,11,38.85577366858051,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3191,False,"{'a': 0.002, 'e': 0.0016951229566232505}",25,17,15.734120899327824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3192,False,"{'a': 0.002, 'e': 0.0016917360986968817}",30,16,26.35292856838072,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3193,False,"{'a': 0.002, 'e': 0.001688356007717165}",25,2,35.306840234099546,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3194,False,"{'a': 0.002, 'e': 0.0016849826701637303}",25,3,39.532743420389245,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3195,False,"{'a': 0.002, 'e': 0.0016816160725432229}",20,12,14.470417438429488,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3196,False,"{'a': 0.002, 'e': 0.0016782562013892464}",20,6,26.62313537554214,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3197,False,"{'a': 0.002, 'e': 0.0016749030432623145}",25,14,20.732140050898117,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3198,False,"{'a': 0.002, 'e': 0.0016715565847497888}",30,13,28.267145500780927,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3199,False,"{'a': 0.002, 'e': 0.0016682168124658309}",20,9,22.447100473729307,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3200,False,"{'a': 0.002, 'e': 0.0016648837130513456}",25,17,16.711432218794297,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3201,False,"{'a': 0.002, 'e': 0.001661557273173934}",25,18,11.457324127641908,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3202,False,"{'a': 0.002, 'e': 0.0016582374795278303}",20,3,29.561546976367055,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3203,False,"{'a': 0.002, 'e': 0.001654924318833856}",20,14,12.849894264916239,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3204,False,"{'a': 0.002, 'e': 0.0016516177778393632}",25,16,17.730108182884333,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3205,False,"{'a': 0.002, 'e': 0.0016483178433181827}",20,10,14.893741195092092,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3206,False,"{'a': 0.002, 'e': 0.0016450245020705747}",20,16,7.597214739559479,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3207,False,"{'a': 0.002, 'e': 0.0016417377409231682}",25,11,21.030906639205337,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3208,False,"{'a': 0.002, 'e': 0.0016384575467289146}",20,8,21.90496120392995,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3209,False,"{'a': 0.002, 'e': 0.0016351839063670308}",20,6,25.745529287557453,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3210,False,"{'a': 0.002, 'e': 0.0016319168067429543}",25,14,24.09299672163459,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3211,False,"{'a': 0.002, 'e': 0.0016286562347882806}",30,24,8.302163267441786,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3212,False,"{'a': 0.002, 'e': 0.0016254021774607177}",20,10,18.923638291762778,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3213,False,"{'a': 0.002, 'e': 0.0016221546217440304}",35,18,29.020323779398513,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3214,False,"{'a': 0.002, 'e': 0.0016189135546479945}",25,7,28.79160375059559,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3215,False,"{'a': 0.002, 'e': 0.0016156789632083355}",30,16,26.69685768119722,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3216,False,"{'a': 0.002, 'e': 0.0016124508344866836}",30,21,14.420505785843027,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3217,False,"{'a': 0.002, 'e': 0.0016092291555705183}",20,13,14.8774868093939,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3218,False,"{'a': 0.002, 'e': 0.0016060139135731222}",30,18,23.159237478857936,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3219,False,"{'a': 0.002, 'e': 0.0016028050956335218}",20,0,29.9327996820558,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3220,False,"{'a': 0.002, 'e': 0.0015996026889164411}",25,7,33.6579885987624,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3221,False,"{'a': 0.002, 'e': 0.0015964066806122474}",25,10,26.312933473766126,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3222,False,"{'a': 0.002, 'e': 0.001593217057936906}",20,6,23.516899613048704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3223,False,"{'a': 0.002, 'e': 0.0015900338081319208}",25,11,23.865384978190917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3224,False,"{'a': 0.002, 'e': 0.0015868569184642881}",20,14,10.937353638904865,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3225,False,"{'a': 0.002, 'e': 0.0015836863762264436}",20,14,11.551701318917825,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3226,False,"{'a': 0.002, 'e': 0.001580522168736217}",20,4,22.9000941395961,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3227,False,"{'a': 0.002, 'e': 0.0015773642833367728}",20,13,13.990640768245683,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3228,False,"{'a': 0.002, 'e': 0.0015742127073965651}",25,5,40.53248449212571,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3229,False,"{'a': 0.002, 'e': 0.0015710674283092845}",25,20,9.340294637994832,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3230,False,"{'a': 0.002, 'e': 0.0015679284334938132}",30,16,23.25457609587454,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3231,False,"{'a': 0.002, 'e': 0.0015647957103941666}",25,19,13.128502525519238,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3232,False,"{'a': 0.002, 'e': 0.0015616692464794479}",20,10,21.889797069136584,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3233,False,"{'a': 0.002, 'e': 0.001558549029243796}",20,9,22.880222641896335,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3234,False,"{'a': 0.002, 'e': 0.0015554350462063404}",20,8,19.07435555543013,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3235,False,"{'a': 0.002, 'e': 0.0015523272849111436}",25,20,11.289551611490724,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3236,False,"{'a': 0.002, 'e': 0.0015492257329271562}",30,12,35.768176945373256,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3237,False,"{'a': 0.002, 'e': 0.0015461303778481648}",20,12,16.552486251337754,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3238,False,"{'a': 0.002, 'e': 0.0015430412072927478}",30,18,25.368831642294392,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3239,False,"{'a': 0.002, 'e': 0.0015399582089042172}",20,16,8.479383827573152,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3240,False,"{'a': 0.002, 'e': 0.0015368813703505754}",25,8,29.806171031209242,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3241,False,"{'a': 0.002, 'e': 0.001533810679324463}",20,10,18.330837709895142,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3242,False,"{'a': 0.002, 'e': 0.0015307461235431145}",20,0,29.52482598825458,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3243,False,"{'a': 0.002, 'e': 0.0015276876907483008}",25,10,23.370342624786776,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3244,False,"{'a': 0.002, 'e': 0.0015246353687062872}",25,8,31.816896847442408,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3245,False,"{'a': 0.002, 'e': 0.0015215891452077799}",20,13,16.0656391876406,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3246,False,"{'a': 0.002, 'e': 0.0015185490080678835}",30,8,36.44185481066852,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3247,False,"{'a': 0.002, 'e': 0.0015155149451260442}",20,15,10.95172549621312,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3248,False,"{'a': 0.002, 'e': 0.001512486944246006}",20,12,12.413639706662453,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3249,False,"{'a': 0.002, 'e': 0.0015094649933157602}",20,8,21.147720287442684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3250,False,"{'a': 0.002, 'e': 0.0015064490802475016}",25,5,33.411293290955825,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3251,False,"{'a': 0.002, 'e': 0.0015034391929775724}",30,16,21.70413288350516,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3252,False,"{'a': 0.002, 'e': 0.00150043531946642}",20,7,22.110214867305405,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3253,False,"{'a': 0.002, 'e': 0.0014974374476985444}",35,25,21.585070748793868,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3254,False,"{'a': 0.002, 'e': 0.0014944455656824578}",35,24,21.715721701624844,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3255,False,"{'a': 0.002, 'e': 0.0014914596614506264}",20,9,22.37695472929374,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3256,False,"{'a': 0.002, 'e': 0.0014884797230594294}",25,8,27.100406275277795,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3257,False,"{'a': 0.002, 'e': 0.0014855057385891079}",25,11,28.58536441623524,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3258,False,"{'a': 0.002, 'e': 0.0014825376961437229}",30,9,29.544296887153045,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3259,False,"{'a': 0.002, 'e': 0.0014795755838510989}",30,17,26.851167709942622,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3260,False,"{'a': 0.002, 'e': 0.0014766193898627833}",25,18,16.19972468631762,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3261,False,"{'a': 0.002, 'e': 0.0014736691023539948}",30,13,33.55196666819022,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3262,False,"{'a': 0.002, 'e': 0.0014707247095235817}",20,13,14.454884733744958,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3263,False,"{'a': 0.002, 'e': 0.0014677861995939677}",20,13,11.992356323297313,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3264,False,"{'a': 0.002, 'e': 0.001464853560811109}",20,14,13.094117944236306,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3265,False,"{'a': 0.002, 'e': 0.0014619267814444457}",20,10,17.2836002515197,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3266,False,"{'a': 0.002, 'e': 0.0014590058497868585}",30,20,17.92461873355016,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3267,False,"{'a': 0.002, 'e': 0.0014560907541546159}",25,8,31.656622039649054,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3268,False,"{'a': 0.002, 'e': 0.0014531814828873313}",25,3,38.501418669506435,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3269,False,"{'a': 0.002, 'e': 0.0014502780243479145}",30,12,25.4858020725167,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3270,False,"{'a': 0.002, 'e': 0.00144738036692253}",20,9,17.114921834094275,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3271,False,"{'a': 0.002, 'e': 0.0014444884990205433}",25,0,42.21309243539313,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3272,False,"{'a': 0.002, 'e': 0.0014416024090744784}",25,17,14.058652359247018,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3273,False,"{'a': 0.002, 'e': 0.0014387220855399709}",20,0,33.49332127834956,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3274,False,"{'a': 0.002, 'e': 0.0014358475168957249}",20,14,10.19115368833609,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3275,False,"{'a': 0.002, 'e': 0.001432978691643461}",20,3,29.152037716693172,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3276,False,"{'a': 0.002, 'e': 0.0014301155983078744}",20,9,19.465191279269895,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3277,False,"{'a': 0.002, 'e': 0.0014272582254365865}",25,14,19.009902172054492,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3278,False,"{'a': 0.002, 'e': 0.0014244065616001048}",30,8,39.31978673346401,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3279,False,"{'a': 0.002, 'e': 0.0014215605953917685}",20,10,19.0832265970118,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3280,False,"{'a': 0.002, 'e': 0.0014187203154277092}",30,14,28.493566062176896,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3281,False,"{'a': 0.002, 'e': 0.0014158857103468022}",20,13,11.403217148929684,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3282,False,"{'a': 0.002, 'e': 0.0014130567688106254}",30,12,32.63539230624877,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3283,False,"{'a': 0.002, 'e': 0.001410233479503408}",20,12,11.366649978171065,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3284,False,"{'a': 0.002, 'e': 0.0014074158311319892}",25,11,25.245544995161783,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3285,False,"{'a': 0.002, 'e': 0.0014046038124257698}",25,17,15.33186093235652,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3286,False,"{'a': 0.002, 'e': 0.0014017974121366744}",20,14,11.703528769240688,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3287,False,"{'a': 0.002, 'e': 0.0013989966190390967}",20,3,30.871373364015575,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3288,False,"{'a': 0.002, 'e': 0.0013962014219298603}",25,14,22.268656467991953,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3289,False,"{'a': 0.002, 'e': 0.001393411809628172}",25,13,22.86927915663525,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3290,False,"{'a': 0.002, 'e': 0.0013906277709755813}",30,11,33.702531987474636,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3291,False,"{'a': 0.002, 'e': 0.001387849294835929}",20,15,9.526268115289577,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3292,False,"{'a': 0.002, 'e': 0.001385076370095306}",25,14,20.149354426172852,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3293,False,"{'a': 0.002, 'e': 0.0013823089856620093}",30,20,16.423342381245533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3294,False,"{'a': 0.002, 'e': 0.0013795471304664994}",20,6,23.99188265377169,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3295,False,"{'a': 0.002, 'e': 0.0013767907934613508}",20,9,20.942068230984138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3296,False,"{'a': 0.002, 'e': 0.0013740399636212118}",20,6,19.979083335641253,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3297,False,"{'a': 0.002, 'e': 0.001371294629942758}",35,21,26.407275246721497,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3298,False,"{'a': 0.002, 'e': 0.0013685547814446537}",30,17,22.68748670476127,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3299,False,"{'a': 0.002, 'e': 0.0013658204071674998}",20,12,13.59528015083984,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3300,False,"{'a': 0.002, 'e': 0.0013630914961737957}",20,12,15.423581987065697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3301,False,"{'a': 0.002, 'e': 0.0013603680375478928}",30,12,33.15179512643868,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3302,False,"{'a': 0.002, 'e': 0.0013576500203959548}",20,12,15.876095790980049,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3303,False,"{'a': 0.002, 'e': 0.0013549374338459087}",20,10,17.39423780213511,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3304,False,"{'a': 0.002, 'e': 0.0013522302670474046}",20,5,25.878468933005603,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3305,False,"{'a': 0.002, 'e': 0.0013495285091717703}",20,3,31.142844900308027,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3306,False,"{'a': 0.002, 'e': 0.0013468321494119735}",25,16,18.39069477922488,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3307,False,"{'a': 0.002, 'e': 0.00134414117698257}",20,5,27.408671512976696,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3308,False,"{'a': 0.002, 'e': 0.0013414555811196666}",25,13,25.11494047437799,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3309,False,"{'a': 0.002, 'e': 0.001338775351080875}",20,13,13.187871991428548,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3310,False,"{'a': 0.002, 'e': 0.0013361004761452743}",30,0,46.82778261333625,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
3311,False,"{'a': 0.002, 'e': 0.0013334309456133593}",30,18,21.41078615695234,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3312,False,"{'a': 0.002, 'e': 0.0013307667488070048}",20,3,27.09772371290598,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3313,False,"{'a': 0.002, 'e': 0.0013281078750694186}",20,10,20.588606114439905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3314,False,"{'a': 0.002, 'e': 0.0013254543137651048}",20,10,20.689908851201984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3315,False,"{'a': 0.002, 'e': 0.0013228060542798132}",25,15,22.394092999397714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3316,False,"{'a': 0.002, 'e': 0.0013201630860205026}",20,9,17.669511107527924,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3317,False,"{'a': 0.002, 'e': 0.001317525398415295}",20,0,33.514681240811306,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3318,False,"{'a': 0.002, 'e': 0.001314892980913439}",20,6,23.847997360894162,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3319,False,"{'a': 0.002, 'e': 0.00131226582298526}",25,14,19.411888174053626,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3320,False,"{'a': 0.002, 'e': 0.0013096439141221223}",35,23,22.49834792542903,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3321,False,"{'a': 0.002, 'e': 0.0013070272438363863}",30,16,30.255591505053182,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
